year,id_,socfrend,satjob,satfin,mntlhlth,satself,afailure,slfrspct,ofworth,nogood,optimist,pessimst,notcount,moregood,owndoing,depndabl,hlth4,ballot
2004,1825,5.0,3.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,1828,4.0,1.0,2.0,5.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Ballot c
2004,1829,4.0,2.0,2.0,15.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Ballot c
2004,1831,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,1836,4.0,1.0,2.0,7.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,1841,4.0,2.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot c
2004,1845,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,1853,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,1854,4.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,Ballot c
2004,1861,2.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,Ballot a
2004,1863,4.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,1866,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,1870,4.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,Ballot c
2004,1872,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,Ballot b
2004,1873,3.0,3.0,2.0,20.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,Ballot a
2004,1876,5.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,Ballot b
2004,1880,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,Ballot a
2004,1891,4.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,1893,4.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,1895,2.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,1896,3.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,Ballot a
2004,1900,3.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot b
2004,1901,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,1904,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,1907,5.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot b
2004,1909,2.0,1.0,2.0,0.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,Unknown,1.0,2.0,Ballot b
2004,1913,4.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,1915,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,Ballot b
2004,1916,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,Ballot c
2004,1917,3.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,1919,5.0,1.0,3.0,15.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,Ballot b
2004,1920,4.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,1922,5.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,Ballot b
2004,1924,4.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,Ballot c
2004,1933,3.0,4.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,Ballot a
2004,1935,4.0,2.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,Ballot c
2004,1938,5.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,1943,4.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,Ballot c
2004,1944,2.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,Ballot a
2004,1946,3.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,1947,3.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,1950,5.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,Ballot a
2004,1951,4.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,1953,4.0,1.0,2.0,17.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Ballot c
2004,1954,4.0,3.0,3.0,0.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Ballot b
2004,1959,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,Ballot a
2004,1963,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,1966,4.0,2.0,2.0,20.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,Ballot c
2004,1971,5.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,1974,4.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,1980,5.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,Ballot b
2004,1981,4.0,2.0,3.0,10.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,1983,6.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,Unknown,1.0,2.0,Ballot b
2004,1987,3.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,Ballot a
2004,1993,4.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,Ballot c
2004,1995,5.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,Ballot b
2004,1996,7.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2005,5.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,Ballot a
2004,2006,4.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,Ballot b
2004,2007,4.0,1.0,2.0,0.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2011,4.0,3.0,3.0,25.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,Ballot c
2004,2014,4.0,2.0,2.0,14.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2019,3.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2022,4.0,3.0,1.0,20.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2023,6.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,2026,3.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,Ballot a
2004,2027,6.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2030,5.0,1.0,2.0,10.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,Ballot a
2004,2034,5.0,1.0,2.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,2035,4.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot c
2004,2038,2.0,2.0,2.0,20.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,Ballot b
2004,2039,4.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,Ballot c
2004,2040,3.0,1.0,3.0,14.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2041,4.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2043,5.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,Ballot b
2004,2048,2.0,4.0,2.0,20.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,Ballot a
2004,2049,4.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2053,3.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,2054,2.0,2.0,2.0,15.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,Ballot a
2004,2055,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,2059,5.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,Ballot a
2004,2062,5.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,Ballot b
2004,2067,4.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,2068,4.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,Ballot c
2004,2070,4.0,3.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,Ballot b
2004,2073,3.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Ballot a
2004,2074,4.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2077,4.0,1.0,2.0,30.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2078,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,2081,2.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Ballot a
2004,2085,5.0,1.0,3.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,Ballot b
2004,2086,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Ballot a
2004,2091,2.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,2092,3.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2094,5.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,2098,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot c
2004,2099,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,Ballot b
2004,2100,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2103,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,Ballot a
2004,2107,5.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,Ballot a
2004,2108,4.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,Ballot a
2004,2109,7.0,1.0,2.0,0.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2110,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,Ballot c
2004,2113,4.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2117,7.0,4.0,3.0,30.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2121,3.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,2129,4.0,1.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2131,4.0,1.0,1.0,20.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,Ballot c
2004,2134,2.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Ballot b
2004,2135,4.0,2.0,3.0,0.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,Ballot a
2004,2143,5.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,Ballot b
2004,2145,4.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,Ballot c
2004,2146,3.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2153,4.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2155,4.0,2.0,3.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Ballot c
2004,2160,2.0,1.0,3.0,5.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot b
2004,2162,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,Ballot a
2004,2166,5.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,Ballot b
2004,2169,3.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,Ballot a
2004,2175,4.0,3.0,2.0,20.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,Ballot a
2004,2178,4.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,Ballot c
2004,2180,4.0,3.0,3.0,18.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2185,7.0,1.0,2.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,Ballot a
2004,2187,4.0,1.0,3.0,10.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2191,5.0,3.0,3.0,30.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,Ballot a
2004,2192,4.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,Ballot c
2004,2198,5.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,Ballot b
2004,2199,3.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,Ballot a
2004,2215,2.0,4.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,Ballot b
2004,2216,4.0,1.0,3.0,10.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,Ballot c
2004,2218,2.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,Ballot a
2004,2219,4.0,2.0,2.0,10.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Ballot a
2004,2221,2.0,2.0,1.0,28.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,Ballot b
2004,2222,3.0,2.0,2.0,6.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,Ballot a
2004,2225,5.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2229,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Ballot a
2004,2230,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,Ballot c
2004,2232,5.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2234,7.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,Ballot b
2004,2243,4.0,2.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2244,4.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,Ballot b
2004,2246,3.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,Ballot b
2004,2247,4.0,2.0,2.0,15.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,Ballot c
2004,2248,3.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,Ballot a
2004,2249,3.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,Ballot b
2004,2250,4.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2253,4.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot b
2004,2254,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2264,4.0,2.0,3.0,10.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,Ballot c
2004,2281,3.0,2.0,1.0,7.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,2282,4.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,2289,4.0,1.0,2.0,20.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Ballot c
2004,2293,7.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot b
2004,2301,2.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,Ballot a
2004,2304,2.0,3.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,Ballot b
2004,2305,4.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2307,2.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,2308,3.0,2.0,3.0,0.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Ballot a
2004,2311,4.0,4.0,2.0,29.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,Ballot c
2004,2314,3.0,1.0,2.0,30.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2317,4.0,1.0,3.0,8.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,2321,6.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,Ballot b
2004,2322,4.0,2.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,Ballot c
2004,2324,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot b
2004,2328,4.0,1.0,1.0,10.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2329,3.0,1.0,2.0,0.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,Ballot a
2004,2333,4.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2336,3.0,1.0,2.0,20.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,Ballot a
2004,2347,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2351,4.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,Ballot a
2004,2358,3.0,4.0,3.0,15.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,Ballot b
2004,2360,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2366,4.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2367,5.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,Ballot b
2004,2368,3.0,1.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot a
2004,2372,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot a
2004,2377,4.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,Ballot c
2004,2383,4.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,Ballot c
2004,2395,4.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot c
2004,2405,2.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,Ballot b
2004,2408,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,Ballot b
2004,2414,7.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Ballot a
2004,2419,3.0,2.0,2.0,7.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,Ballot b
